animal,country,id,path,value,x,y
connection,Türkiye,Türkiye,14,0.06999999999999995,0.2594702562311215,0.6620204158533953
connection,Türkiye,Türkiye,15,0.06999999999999995,0.2565501461918056,0.6611819667278307
connection,Türkiye,Türkiye,16,0.06999999999999995,0.2542356529228349,0.6601017466159236
connection,Türkiye,Türkiye,17,0.06999999999999995,0.25240695774014643,0.6588308659707982
connection,Türkiye,Türkiye,18,0.06999999999999995,0.25094259802802066,0.6574186494456873
connection,Türkiye,Türkiye,19,0.06999999999999995,0.24973935406353687,0.6559059351402066
connection,Türkiye,Türkiye,20,0.06999999999999995,0.2487176308962913,0.6543237272798046
connection,Sweden,Sweden,1,0.030000000000000027,0.4203655473917225,0.5906926498324299
connection,Sweden,Sweden,2,0.030000000000000027,0.4195774345663368,0.5902843914837357
connection,Sweden,Sweden,3,0.030000000000000027,0.41862869123853863,0.5899898628472271
connection,Sweden,Sweden,4,0.030000000000000027,0.41744941134637426,0.5898579387094254
connection,Sweden,Sweden,5,0.030000000000000027,0.4159489918641106,0.5899512362034494
connection,Sweden,Sweden,6,0.030000000000000027,0.4140206990566322,0.5903420688546452
connection,Sweden,Sweden,7,0.030000000000000027,0.4115588081499866,0.5910992844308485
connection,Sweden,Sweden,8,0.030000000000000027,0.40849390749722847,0.5922627033750425
connection,Sweden,Sweden,9,0.030000000000000027,0.40484295951116955,0.5938090371441573
connection,Sweden,Sweden,10,0.030000000000000027,0.40075145678012936,0.5956266641732888
connection,Sweden,Sweden,11,0.030000000000000027,0.39648983846728614,0.597524699440064
connection,Sweden,Sweden,12,0.030000000000000027,0.39238394703903445,0.5992855315752046
connection,Sweden,Sweden,13,0.030000000000000027,0.3887111229920379,0.6007341936743125
connection,Sweden,Sweden,14,0.030000000000000027,0.3856261477723395,0.6017817109358421
connection,Sweden,Sweden,15,0.030000000000000027,0.3831529228862416,0.6024240056298189
connection,Sweden,Sweden,16,0.030000000000000027,0.38122486283577484,0.6027120264117263
connection,Sweden,Sweden,17,0.030000000000000027,0.37973581400762946,0.6027184076108696
connection,Sweden,Sweden,18,0.030000000000000027,0.37857701112468667,0.6025147674421341
connection,Sweden,Sweden,19,0.030000000000000027,0.3776554834409993,0.6021611177477522
connection,Sweden,Sweden,20,0.030000000000000027,0.37689925827505166,0.6017033730267065
connection,Pakistan,Pakistan,1,0.06,0.5238886449488938,0.49390352063293874
connection,Pakistan,Pakistan,2,0.06,0.5224638127360235,0.49311294167320674
connection,Pakistan,Pakistan,3,0.06,0.520905467024932,0.4924632964005071
connection,Pakistan,Pakistan,4,0.06,0.519155631533474,0.49201505595726536
connection,Pakistan,Pakistan,5,0.06,0.51713917364745,0.49184573540267995
connection,Pakistan,Pakistan,6,0.06,0.5147675468102493,0.4920449964872442
connection,Pakistan,Pakistan,7,0.06,0.5119529196754429,0.49269854217883813
connection,Pakistan,Pakistan,8,0.06,0.5086373819476369,0.49385664405431395
connection,Pakistan,Pakistan,9,0.06,0.5048345613383765,0.4954918251402156
connection,Pakistan,Pakistan,10,0.06,0.5006650316313837,0.4974668906218589
connection,Pakistan,Pakistan,11,0.06,0.4963539893005571,0.4995449756322081
connection,Pakistan,Pakistan,12,0.06,0.4921737995254376,0.5014539727579854
connection,Pakistan,Pakistan,13,0.06,0.48835712685994537,0.5029732685629194
connection,Pakistan,Pakistan,14,0.06,0.48503434263383394,0.5039892075916026
connection,Pakistan,Pakistan,15,0.06,0.48222591673472737,0.5044950237031711
connection,Pakistan,Pakistan,16,0.06,0.4798760383021723,0.5045539282710738
connection,Pakistan,Pakistan,17,0.06,0.4778954185898383,0.5042571255512771
connection,Pakistan,Pakistan,18,0.06,0.47619248264278125,0.5036949339734473
connection,Pakistan,Pakistan,19,0.06,0.47468894165464737,0.5029431867656664
connection,Pakistan,Pakistan,20,0.06,0.4733242072732331,0.5020599514093567
connection,Netherlands,Netherlands,1,0.020000000000000018,0.5784714225945176,0.41166832916982465
connection,Netherlands,Netherlands,2,0.020000000000000018,0.5791307619934907,0.41164937257598444
connection,Netherlands,Netherlands,3,0.020000000000000018,0.5799027316890535,0.4114713436618884
connection,Netherlands,Netherlands,4,0.020000000000000018,0.5808360765733016,0.411064533241295
connection,Netherlands,Netherlands,5,0.020000000000000018,0.5819934543078868,0.4103383054991918
connection,Netherlands,Netherlands,6,0.020000000000000018,0.5834475629410143,0.4091854208194745
connection,Netherlands,Netherlands,7,0.020000000000000018,0.5852681990528315,0.40749885644372075
connection,Netherlands,Netherlands,8,0.020000000000000018,0.5874968732820469,0.4052068314310475
connection,Netherlands,Netherlands,9,0.020000000000000018,0.5901126791685254,0.402322882502129
connection,Netherlands,Netherlands,10,0.020000000000000018,0.5930066055332301,0.3989886204599822
connection,Netherlands,Netherlands,11,0.020000000000000018,0.59598977360664,0.39547133246021415
connection,Netherlands,Netherlands,12,0.020000000000000018,0.598845204219161,0.3920956414203429
connection,Netherlands,Netherlands,13,0.020000000000000018,0.6013970118357772,0.38914000617297795
connection,Netherlands,Netherlands,14,0.020000000000000018,0.603554263839924,0.3867620127142315
connection,Netherlands,Netherlands,15,0.020000000000000018,0.6053106669173927,0.3849888933976757
connection,Netherlands,Netherlands,16,0.020000000000000018,0.6067152797236861,0.3837569836959387
connection,Netherlands,Netherlands,17,0.020000000000000018,0.6078393988835147,0.3829622357742255
connection,Netherlands,Netherlands,18,0.020000000000000018,0.6087538256848779,0.3824971872753862
connection,Netherlands,Netherlands,19,0.020000000000000018,0.60951813991942,0.38226956376441756
connection,Netherlands,Netherlands,20,0.020000000000000018,0.6101780684214488,0.38220769853244674
connection,Malaysia,Malaysia,1,0.019999999999999962,0.6589974681889461,0.2504941854026934
connection,Malaysia,Malaysia,2,0.019999999999999962,0.6583652749795026,0.2506757595905835
connection,Malaysia,Malaysia,3,0.019999999999999962,0.6576645053355326,0.2510364434274326
connection,Malaysia,Malaysia,4,0.019999999999999962,0.6568649402237763,0.2516537851694931
connection,Malaysia,Malaysia,5,0.019999999999999962,0.6559269959862841,0.25262776374884366
connection,Malaysia,Malaysia,6,0.019999999999999962,0.6548032167705307,0.254075079846356
connection,Malaysia,Malaysia,7,0.019999999999999962,0.6534450218656569,0.2561092425493712
connection,Malaysia,Malaysia,8,0.019999999999999962,0.6518174741703764,0.2588007282278155
connection,Malaysia,Malaysia,9,0.019999999999999962,0.6499214280613916,0.26212215429687413
connection,Malaysia,Malaysia,10,0.019999999999999962,0.647814112573029,0.2659048060038176
connection,Malaysia,Malaysia,11,0.019999999999999962,0.6456112388819069,0.26984769116821306
connection,Malaysia,Malaysia,12,0.019999999999999962,0.6434591514248011,0.2735976618293332
connection,Malaysia,Malaysia,13,0.019999999999999962,0.6414881547456854,0.2768620114059648
connection,Malaysia,Malaysia,14,0.019999999999999962,0.6397758623025676,0.27948397449296736
connection,Malaysia,Malaysia,15,0.019999999999999962,0.6383397497400414,0.2814465914634956
connection,Malaysia,Malaysia,16,0.019999999999999962,0.6371536573349208,0.2828267400143982
connection,Malaysia,Malaysia,17,0.019999999999999962,0.6361709997683309,0.28374053106784003
connection,Malaysia,Malaysia,18,0.019999999999999962,0.635342450384595,0.284304830538062
connection,Malaysia,Malaysia,19,0.019999999999999962,0.634625154363881,0.2846186385398872
connection,Malaysia,Malaysia,20,0.019999999999999962,0.63398562042924,0.2847582010916483
connection,Indonesia,Indonesia,1,0.03999999999999998,0.6952040079160935,0.11711698159276462
connection,Indonesia,Indonesia,2,0.03999999999999998,0.6941004318947459,0.117330677789111
connection,Indonesia,Indonesia,3,0.03999999999999998,0.6929646861945975,0.11773255610728728
connection,Indonesia,Indonesia,4,0.03999999999999998,0.6917823667839309,0.11840395992974395
connection,Indonesia,Indonesia,5,0.03999999999999998,0.6905343191289623,0.11944974060956914
connection,Indonesia,Indonesia,6,0.03999999999999998,0.6891970051143221,0.120992298684234
connection,Indonesia,Indonesia,7,0.03999999999999998,0.687745240534305,0.12315076191884455
connection,Indonesia,Indonesia,8,0.03999999999999998,0.6861588786862645,0.12599925850816063
connection,Indonesia,Indonesia,9,0.03999999999999998,0.6844337518259231,0.12950934050634344
connection,Indonesia,Indonesia,10,0.03999999999999998,0.6825932381566444,0.13350403431546587
connection,Indonesia,Indonesia,11,0.03999999999999998,0.6806919615815483,0.13766681335458397
connection,Indonesia,Indonesia,12,0.03999999999999998,0.6788040857155995,0.1416254548041982
connection,Indonesia,Indonesia,13,0.03999999999999998,0.6769996433088608,0.14507071872224753
connection,Indonesia,Indonesia,14,0.03999999999999998,0.675323540646233,0.14783651857595603
connection,Indonesia,Indonesia,15,0.03999999999999998,0.6737891720492293,0.14990456556098808
connection,Indonesia,Indonesia,16,0.03999999999999998,0.6723856759288549,0.15135604510618195
connection,Indonesia,Indonesia,17,0.03999999999999998,0.6710899928501428,0.15231385224278937
connection,Indonesia,Indonesia,18,0.03999999999999998,0.6698766242906886,0.1529017687542933
connection,Indonesia,Indonesia,19,0.03999999999999998,0.6687229724518375,0.15322466972252857
connection,Indonesia,Indonesia,20,0.03999999999999998,0.6676111849663708,0.15336331278307136
connection,Russia,Russia,1,0.06999999999999995,0.699696415951415,0.020613721273574193
connection,Russia,Russia,2,0.06999999999999995,0.701549181938387,0.02027525688619769
connection,Russia,Russia,3,0.06999999999999995,0.7034072092540591,0.019742495117402115
connection,Russia,Russia,4,0.06999999999999995,0.7052723133979368,0.018930035018207114
connection,Russia,Russia,5,0.06999999999999995,0.7071462653634932,0.01772688593512206
connection,Russia,Russia,6,0.06999999999999995,0.709029976843847,0.01600195531591897
connection,Russia,Russia,7,0.06999999999999995,0.7109220805627374,0.01362498600714912
connection,Russia,Russia,8,0.06999999999999995,0.7128172633275494,0.0105097535364862
connection,Russia,Russia,9,0.06999999999999995,0.7147056709796689,0.0066751278718122364
connection,Russia,Russia,10,0.06999999999999995,0.7165752690439962,0.0022959978568437567
connection,Russia,Russia,11,0.06999999999999995,0.7184173648513075,-0.0023019001649593474
connection,Russia,Russia,12,0.06999999999999995,0.7202317457552849,-0.006726739685254501
connection,Russia,Russia,13,0.06999999999999995,0.7220267886935383,-0.010645538465898996
connection,Russia,Russia,14,0.06999999999999995,0.7238144498993673,-0.01387207124562062
connection,Russia,Russia,15,0.06999999999999995,0.7256047035752617,-0.016376026998628612
connection,Russia,Russia,16,0.06999999999999995,0.7274030594233851,-0.01823468735513889
connection,Russia,Russia,17,0.06999999999999995,0.7292110603278927,-0.019572568843890248
connection,Russia,Russia,18,0.06999999999999995,0.7310279111881188,-0.02051772398326901
connection,Russia,Russia,19,0.06999999999999995,0.7328519013424621,-0.021179927140962285
connection,Russia,Russia,20,0.06999999999999995,0.7346812367489854,-0.021644407337252924
connection,Bangladesh,Bangladesh,1,0.020000000000000018,0.6773573336520113,-0.15560219326165647
connection,Bangladesh,Bangladesh,2,0.020000000000000018,0.6769313096664362,-0.15510544817712046
connection,Bangladesh,Bangladesh,3,0.020000000000000018,0.6765471689982943,-0.1544243447740602
connection,Bangladesh,Bangladesh,4,0.020000000000000018,0.6762226122983273,-0.15347877654292563
connection,Bangladesh,Bangladesh,5,0.020000000000000018,0.6759799483469549,-0.1521651266760511
connection,Bangladesh,Bangladesh,6,0.020000000000000018,0.6758441904923835,-0.15036176591344308
connection,Bangladesh,Bangladesh,7,0.020000000000000018,0.6758376811415858,-0.14794907016984782
connection,Bangladesh,Bangladesh,8,0.020000000000000018,0.6759703774125341,-0.1448501627074662
connection,Bangladesh,Bangladesh,9,0.020000000000000018,0.6762279791284436,-0.14108797679735174
connection,Bangladesh,Bangladesh,10,0.020000000000000018,0.6765649925079202,-0.1368321528719495
connection,Bangladesh,Bangladesh,11,0.020000000000000018,0.6769114177860633,-0.13239276350391083
connection,Bangladesh,Bangladesh,12,0.020000000000000018,0.677193802807742,-0.12813938903895494
connection,Bangladesh,Bangladesh,13,0.020000000000000018,0.6773586516491719,-0.12438327405351024
connection,Bangladesh,Bangladesh,14,0.020000000000000018,0.677383730319099,-0.12129538320820332
connection,Bangladesh,Bangladesh,15,0.020000000000000018,0.6772740783616864,-0.11889916376905008
connection,Bangladesh,Bangladesh,16,0.020000000000000018,0.6770503594614046,-0.11711726351167318
connection,Bangladesh,Bangladesh,17,0.020000000000000018,0.6767379808546217,-0.11582899567180482
connection,Bangladesh,Bangladesh,18,0.020000000000000018,0.6763605155033003,-0.11491155888120497
connection,Bangladesh,Bangladesh,19,0.020000000000000018,0.6759370561068461,-0.11426034229556492
connection,Bangladesh,Bangladesh,20,0.020000000000000018,0.6754819084007435,-0.11379451402984986
connection,Vietnam,Vietnam,1,0.08999999999999997,0.6449762454615215,-0.24516452188348714
connection,Vietnam,Vietnam,2,0.08999999999999997,0.6470523117187417,-0.2463682941661658
connection,Vietnam,Vietnam,3,0.08999999999999997,0.6490595491909552,-0.2477518544480085
connection,Vietnam,Vietnam,4,0.08999999999999997,0.6509671629827096,-0.24939426745753357
connection,Vietnam,Vietnam,5,0.08999999999999997,0.652734539622442,-0.25139820143932123
connection,Vietnam,Vietnam,6,0.08999999999999997,0.6543125436968924,-0.25388469012747494
connection,Vietnam,Vietnam,7,0.08999999999999997,0.6556501231767897,-0.25697350321039214
connection,Vietnam,Vietnam,8,0.08999999999999997,0.6567091625318804,-0.2607429475766163
connection,Vietnam,Vietnam,9,0.08999999999999997,0.6574871675544078,-0.2651735199683738
connection,Vietnam,Vietnam,10,0.08999999999999997,0.6580389125459969,-0.2701017251515665
connection,Vietnam,Vietnam,11,0.08999999999999997,0.6584797592507452,-0.2752263777541156
connection,Vietnam,Vietnam,12,0.08999999999999997,0.6589583556744012,-0.2801878953096033
connection,Vietnam,Vietnam,13,0.08999999999999997,0.6596092890605352,-0.28468297218014516
connection,Vietnam,Vietnam,14,0.08999999999999997,0.6605149215404196,-0.2885437640920605
connection,Vietnam,Vietnam,15,0.08999999999999997,0.661696579511744,-0.2917447126901871
connection,Vietnam,Vietnam,16,0.08999999999999997,0.6631304768865145,-0.29435761503197266
connection,Vietnam,Vietnam,17,0.08999999999999997,0.6647710560480551,-0.2964965277422168
connection,Vietnam,Vietnam,18,0.08999999999999997,0.6665691114620986,-0.29827822485562283
connection,Vietnam,Vietnam,19,0.08999999999999997,0.6684814338815905,-0.29980260677073334
connection,Vietnam,Vietnam,20,0.08999999999999997,0.6704740014611388,-0.3011471623055557
connection,United Arab Emirates,United Arab Emirates,1,0.06,0.5720419391451081,-0.358319717374169
connection,United Arab Emirates,United Arab Emirates,2,0.06,0.5731789091926953,-0.35947880337904836
connection,United Arab Emirates,United Arab Emirates,3,0.06,0.5742161818411167,-0.36079621215544333
connection,United Arab Emirates,United Arab Emirates,4,0.06,0.5751095850974792,-0.3623411923094596
connection,United Arab Emirates,United Arab Emirates,5,0.06,0.5758012680368858,-0.36420338372022854
connection,United Arab Emirates,United Arab Emirates,6,0.06,0.5762220031733798,-0.36648795978245396
connection,United Arab Emirates,United Arab Emirates,7,0.06,0.5763012629396633,-0.36929808923264207
connection,United Arab Emirates,United Arab Emirates,8,0.06,0.5759889823129576,-0.37269948423694155
connection,United Arab Emirates,United Arab Emirates,9,0.06,0.5752876906708342,-0.37667129082035156
connection,United Arab Emirates,United Arab Emirates,10,0.06,0.5742815368196432,-0.3810667475030539
connection,United Arab Emirates,United Arab Emirates,11,0.06,0.573137827512787,-0.38562044503219917
connection,United Arab Emirates,United Arab Emirates,12,0.06,0.5720657549345578,-0.3900189771050486
connection,United Arab Emirates,United Arab Emirates,13,0.06,0.5712497252377422,-0.39400089029633933
connection,United Arab Emirates,United Arab Emirates,14,0.06,0.5707984686703442,-0.39742416146891313
connection,United Arab Emirates,United Arab Emirates,15,0.06,0.5707358176627573,-0.4002703765697151
connection,United Arab Emirates,United Arab Emirates,16,0.06,0.5710246198031927,-0.4026046567259256
connection,United Arab Emirates,United Arab Emirates,17,0.06,0.5715994081958415,-0.4045276342289519
connection,United Arab Emirates,United Arab Emirates,18,0.06,0.5723910382733921,-0.40614140397714915
connection,United Arab Emirates,United Arab Emirates,19,0.06,0.5733394543735559,-0.4075328788502244
connection,United Arab Emirates,United Arab Emirates,20,0.06,0.5743976801818802,-0.40876925642919204
connection,Hong Kong,Hong Kong,1,0.2,0.48386937345974257,-0.45617477947347806
connection,Hong Kong,Hong Kong,2,0.2,0.4874415132009715,-0.46005811811049724
connection,Hong Kong,Hong Kong,3,0.2,0.4908826482573425,-0.4640797657342518
connection,Hong Kong,Hong Kong,4,0.2,0.4941337817428617,-0.46830130601966347
connection,Hong Kong,Hong Kong,5,0.2,0.49711719236685226,-0.47280303547005387
connection,Hong Kong,Hong Kong,6,0.2,0.4997392259684128,-0.47768004647893236
connection,Hong Kong,Hong Kong,7,0.2,0.5019034734744061,-0.48302705227680953
connection,Hong Kong,Hong Kong,8,0.2,0.5035396799013911,-0.4889070785793823
connection,Hong Kong,Hong Kong,9,0.2,0.5046467508616876,-0.4953074903838397
connection,Hong Kong,Hong Kong,10,0.2,0.5053319316279477,-0.502103979460616
connection,Hong Kong,Hong Kong,11,0.2,0.5058136505316213,-0.509065451625199
connection,Hong Kong,Hong Kong,12,0.2,0.506367575766433,-0.5159153794629914
connection,Hong Kong,Hong Kong,13,0.2,0.5072388025606112,-0.5224200578504498
connection,Hong Kong,Hong Kong,14,0.2,0.5085743840934898,-0.5284491804205403
connection,Hong Kong,Hong Kong,15,0.2,0.5104103123206558,-0.5339809696586735
connection,Hong Kong,Hong Kong,16,0.2,0.5127020258050798,-0.5390680102881054
connection,Hong Kong,Hong Kong,17,0.2,0.5153667639110866,-0.5437954683501846
connection,Hong Kong,Hong Kong,18,0.2,0.5183158115933386,-0.5482510917622906
connection,Hong Kong,Hong Kong,19,0.2,0.5214714515056948,-0.5525102664354947
connection,Hong Kong,Hong Kong,20,0.2,0.5247724906724969,-0.5566316852582003
connection,Thailand,Thailand,1,0.16999999999999998,0.38557667450413113,-0.5418077408807808
connection,Thailand,Thailand,2,0.16999999999999998,0.38786518660492764,-0.5456698735227558
connection,Thailand,Thailand,3,0.16999999999999998,0.3899993009319378,-0.5496413382145322
connection,Thailand,Thailand,4,0.16999999999999998,0.39190989892605677,-0.5537704901649306
connection,Thailand,Thailand,5,0.16999999999999998,0.39350624640443654,-0.5581201086211991
connection,Thailand,Thailand,6,0.16999999999999998,0.39467958610800125,-0.5627640452001218
connection,Thailand,Thailand,7,0.16999999999999998,0.39531900132492304,-0.56777494291878
connection,Thailand,Thailand,8,0.16999999999999998,0.3953456032325051,-0.5731993830030584
connection,Thailand,Thailand,9,0.16999999999999998,0.3947626514750071,-0.5790236052416299
connection,Thailand,Thailand,10,0.16999999999999998,0.3937001114995402,-0.5851464296130551
connection,Thailand,Thailand,11,0.16999999999999998,0.392415814438998,-0.5913849961063682
connection,Thailand,Thailand,12,0.16999999999999998,0.39123072456426833,-0.597524222151031
connection,Thailand,Thailand,13,0.16999999999999998,0.3904266557157974,-0.6033854663201724
connection,Thailand,Thailand,14,0.16999999999999998,0.3901696075399075,-0.6088719225521703
connection,Thailand,Thailand,15,0.16999999999999998,0.39049680493197814,-0.6139706507801144
connection,Thailand,Thailand,16,0.16999999999999998,0.39135334627642915,-0.618725039659566
connection,Thailand,Thailand,17,0.16999999999999998,0.3926415010740134,-0.6232023727014496
connection,Thailand,Thailand,18,0.16999999999999998,0.394257715727484,-0.6274710004131104
connection,Thailand,Thailand,19,0.16999999999999998,0.3961118047346728,-0.6315892064344248
connection,Thailand,Thailand,20,0.16999999999999998,0.39813301930463196,-0.6356021546056759
connection,Germany,Germany,1,0.24000000000000005,0.2704178600294789,-0.6020582870263287
connection,Germany,Germany,2,0.24000000000000005,0.2726653018475196,-0.6079723385733434
connection,Germany,Germany,3,0.24000000000000005,0.2747384298129625,-0.6139641978007658
connection,Germany,Germany,4,0.24000000000000005,0.2765585833604183,-0.6200684470730237
connection,Germany,Germany,5,0.24000000000000005,0.2780222087570756,-0.6263299825217568
connection,Germany,Germany,6,0.24000000000000005,0.27900476890458914,-0.6328015323714933
connection,Germany,Germany,7,0.24000000000000005,0.2793786281022801,-0.6395347104509648
connection,Germany,Germany,8,0.24000000000000005,0.2790518804227353,-0.6465620723538434
connection,Germany,Germany,9,0.24000000000000005,0.2780254749488895,-0.6538726792800011
connection,Germany,Germany,10,0.24000000000000005,0.2764441935848858,-0.6613933865040673
connection,Germany,Germany,11,0.24000000000000005,0.27459842423844094,-0.6689940553741766
connection,Germany,Germany,12,0.24000000000000005,0.27285114972246904,-0.6765235443432885
connection,Germany,Germany,13,0.24000000000000005,0.27152226496246623,-0.6838580329382261
connection,Germany,Germany,14,0.24000000000000005,0.2708016737867365,-0.690931744154913
connection,Germany,Germany,15,0.24000000000000005,0.27073418024842133,-0.6977371107138963
connection,Germany,Germany,16,0.24000000000000005,0.27126036182391755,-0.7043049885768113
connection,Germany,Germany,17,0.24000000000000005,0.2722718842911236,-0.7106821575485078
connection,Germany,Germany,18,0.24000000000000005,0.2736531846857546,-0.7169157747881917
connection,Germany,Germany,19,0.24000000000000005,0.2753032249519296,-0.723045912752984
connection,Germany,Germany,20,0.24000000000000005,0.2771425029987242,-0.7291035818260683
connection,Philippines,Philippines,1,0.18,0.14776611158660868,-0.6432458132522698
